  69.61300  -62.11500   -4.67500    0.17600
  69.87100  -15.83300   -1.21000    0.05000
  69.81000  -15.04300   -1.40300    0.05000
  69.70100  -14.03000   -1.66500    0.05000
  69.56400  -13.00000   -1.96800    0.05000
  69.50300  -12.48000   -2.01600    0.05000
  69.51600  -10.33000   -2.33100    0.05300
  69.99700    7.48500   -4.21800    0.10400
  69.79900    8.00700   -4.16000    0.10100
  69.50600    8.52000   -4.25500    0.08000
  69.92900   10.31500   -4.43800    0.10200
  69.67700   10.97500   -4.45800    0.10300
  68.99000  -62.78700   -4.57000    0.16900
  68.91400  -62.08400   -4.52200    0.17400
  68.59500  -61.12000   -4.34800    0.17000
  69.46200  -15.66500   -1.28400    0.05000
  69.44300  -11.97500   -2.23200    0.05000
  69.28000  -10.99500   -2.45000    0.06100
  69.37700  -10.42500   -2.41600    0.06100
  69.31100    7.09000   -3.94900    0.07200
  69.27100    9.01500   -4.52200    0.10400
  68.99600    9.59500   -4.61100    0.11200
  69.48900   11.47000   -4.44800    0.10200
  69.35500   11.82000   -4.45100    0.10400
  68.46900  -60.62500   -4.16500    0.17500
  68.30900  -60.00000   -3.57600    0.19800
  68.15400  -59.39000   -3.24600    0.18900
  67.82000  -18.11600   -1.16600    0.05000
  67.71400    0.98000   -3.61900    0.09100
  66.81300  -18.52500   -1.14200    0.07900
  67.18300  -18.37500   -0.97900    0.06100
  65.50900  -33.59500   -4.45500    0.36300
  66.20600   -3.70000   -3.82400    0.10000
  65.97100   -3.00000   -3.48500    0.10000
  65.65200   -2.05000   -3.65900    0.10400
  65.91000    1.07500   -3.54100    0.08100
  65.57000    1.61000   -3.64600    0.09100
  65.48400  -33.53500   -4.47300    0.36300
  65.26100  -33.00000   -4.41900    0.29000
  64.84400  -32.00000   -3.91300    0.13700
  64.56600  -31.33500   -3.36000    0.06400
  65.48200   -1.54500   -3.60800    0.10100
  65.29900   -1.00000   -3.82900    0.11000
  64.96300    0.00000   -3.72400    0.09000
  64.68900    0.81500   -4.00900    0.10400
  65.25000    2.11500   -3.56800    0.07500
  64.91900    2.63400   -2.93200    0.05000
  64.43100  -31.01000   -3.54100    0.06700
  63.54800  -23.60500   -1.24500    0.10600
  63.74900   -4.93600   -4.24100    0.13600
  63.01900  -38.66500   -4.24900    0.22200
  62.78000  -37.93300   -4.20400    0.19300
  62.57800  -37.26100   -3.92700    0.16000
  63.04000  -24.64000   -1.04700    0.07800
  63.21900  -23.99800   -1.12100    0.08400
  63.27500   -4.93400   -4.23000    0.17500
  62.40800  -36.78200   -4.01300    0.14300
  62.22000  -36.15700   -3.91200    0.11400
  61.73700  -26.75000   -1.19100    0.05000
  61.52900  -26.12000   -1.66100    0.05000
